population_family,coefficient_setting,target_pivot,fitter_pivot,minority_mass,recovery_percent,null_recovery_percent,recovery_gain_over_null,tvd,null_tvd,tvd_gain_over_null,decoy_mass,shannon_entropy,folded_mass,uptake_mse,selected_start_family,selected_start_name,n_starts,signed_error_Folded,signed_error_PUF1,signed_error_PUF2,signed_error_PUF3,signed_error_unfolded,signed_error_PUF2-like
puf1_dominant,published,slow-N,fast,0.4,37.79577249304308,56.79375582148805,-18.997983328444967,0.5996660069255401,0.456,-0.14366600692554005,2.2898136779550123e-06,0.017657572245590978,0.9975450617364765,0.00015286878052351774,neutral,neutral_dirichlet_1,6,0.5996637171118621,-0.5976520428477646,-0.0020139640777753817,1.5451077748113554e-06,7.447059031436569e-07,0.0
puf1_dominant,published,slow-N,slow-N,0.015,88.38971236650896,20.29627942186474,68.09343294464422,0.04940755405160048,0.8410000000000001,0.7915924459483996,0.006179515307339824,0.2698620122136752,0.056825538229505805,8.3258087601706e-07,neutral,neutral_dirichlet_0,6,0.04190498780608276,-0.049407554051600466,0.001323050938177921,0.004071075271169331,0.002108440036170493,0.0
puf1_dominant,published,slow-N,slow-N,0.0216,89.53411382634151,21.397760551892475,68.13635327444904,0.04656226112447758,0.8344,0.7878377388755224,0.006209460544291414,0.27997196124389784,0.0606477253394356,8.12720252625417e-07,neutral,neutral_dirichlet_0,6,0.03916213272970642,-0.04656226112447759,0.0011906678504797312,0.004084545131671914,0.0021249154126195004,0.0
puf1_dominant,published,slow-N,slow-N,0.02881,90.45010911808811,22.51331074225146,67.93679837583664,0.043928480731116035,0.82719,0.783261519268884,0.006255536480222663,0.2921056004318983,0.06526187888419532,8.067576344770614e-07,neutral,neutral_dirichlet_0,6,0.03660447503760747,-0.04392848073111599,0.0010684692132859447,0.004108140977777261,0.0021473955024454024,0.0
puf1_dominant,published,slow-N,slow-N,0.0448,91.68972462990146,24.7689032279662,66.92082140193526,0.03983828167460425,0.8112,0.7713617183253958,0.006400225111899962,0.32251142115585013,0.07714488611124622,8.328515892548473e-07,neutral,neutral_dirichlet_0,6,0.0325821755132894,-0.03983828167460424,0.0008558810494148871,0.004188915036707551,0.0022113100751924115,0.0
puf1_dominant,published,slow-N,slow-N,0.0645,92.35939013489562,27.273254146189473,65.08613598870615,0.03774402199195632,0.7915,0.7537559780080436,0.006630147870369573,0.3643917475694884,0.09460984905799277,8.959920946405276e-07,neutral,neutral_dirichlet_0,6,0.030451482237273703,-0.03774402199195637,0.0006623918843129993,0.004323704484019943,0.002306443386349629,0.0
puf1_dominant,published,slow-N,slow-N,0.0929,92.62904786292452,30.540059565446153,62.088988297478366,0.03827177870741562,0.7631000000000001,0.7248282212925845,0.006974041127685498,0.42590673554948383,0.12325677871117409,9.819564101179175e-07,neutral,neutral_dirichlet_0,6,0.030848836422107395,-0.038271778707415605,0.00044890115762273163,0.004529666266086664,0.002444374861598834,0.0
puf1_dominant,published,slow-N,slow-N,0.1338,91.59626102434551,34.78162531968943,56.81463570465608,0.05527224003045861,0.7222000000000001,0.6669277599695415,0.004289815285175492,0.5356432485012997,0.1784263295439869,1.0217247041802684e-06,neutral,neutral_dirichlet_1,6,0.04533501976705337,-0.05527224003045861,0.005647404978229752,0.0012896341073274009,0.0030001811778480915,0.0
puf1_dominant,published,slow-N,slow-N,0.1927,92.17846375271773,40.27936375354694,51.899099999170794,0.05461342858157523,0.6633,0.6086865714184247,0.0043232494411733725,0.6133567512787045,0.2365966990401472,1.0122256169000523e-06,neutral,neutral_dirichlet_1,6,0.04491736126723922,-0.05461342858157525,0.00537281787316262,0.001303034027464119,0.0030202154137092536,0.0
puf1_dominant,published,slow-N,slow-N,0.2776,92.7210706302701,47.42576389345425,45.29530673681585,0.05340783514144824,0.5784,0.5249921648585518,0.004350126676872091,0.6922779416204522,0.32024501698558266,9.884861332309687e-07,neutral,neutral_dirichlet_1,6,0.04411536381610026,-0.0534078351414482,0.004942344648475935,0.0013161733227132963,0.003033953354158794,0.0
puf1_dominant,published,slow-N,slow-N,0.4,93.27479377114878,56.79375582148805,36.48103794966073,0.05071286183446718,0.456,0.40528713816553286,0.004321505887937321,0.7484867663535366,0.4400749222292007,9.224707042697995e-07,neutral,neutral_dirichlet_1,6,0.04219357760458625,-0.050712861834467216,0.004197778341943574,0.001314566429080492,0.0030069394588568285,0.0
puf1_dominant,constrained_optimum,legacy,legacy,0.015,87.04222515519652,20.29627942186474,66.74594573333178,0.05670299302428953,0.8410000000000001,0.7842970069757106,0.005929049664143327,0.30342189702309397,0.05923621068866819,5.831841383787771e-07,neutral,neutral_dirichlet_0,6,0.04431566026524515,-0.056702993024289494,0.006458283094901078,0.004117523827936289,0.001811525836207038,0.0
puf1_dominant,constrained_optimum,legacy,legacy,0.0216,88.4003664451799,21.397760551892475,67.00260589328742,0.05229326556258815,0.8344,0.7821067344374119,0.006030159350456086,0.30746302778462076,0.06229059969731544,5.580666621287613e-07,neutral,neutral_dirichlet_0,6,0.04080500708758626,-0.052293265562588176,0.00545809912454579,0.0041851041272981445,0.0018450552231579413,0.0
puf1_dominant,constrained_optimum,legacy,legacy,0.02881,89.52315969104751,22.51331074225146,67.00984894879605,0.04825439865735326,0.82719,0.7789356013426467,0.006149190220313927,0.314170853740137,0.06617728523474174,5.429469616803883e-07,neutral,neutral_dirichlet_0,6,0.03751988138815389,-0.04825439865735326,0.004585327048885434,0.004263963113386779,0.0018852271069271479,0.0
puf1_dominant,constrained_optimum,legacy,legacy,0.0448,91.08120795566101,24.7689032279662,66.31230472769482,0.04210229874497684,0.8112,0.7690977012550232,0.006445090030903955,0.3367194507097574,0.07693620359569903,5.480655586299585e-07,neutral,neutral_dirichlet_0,6,0.03237349299774221,-0.04210229874497684,0.0032837157163306705,0.004458280491223541,0.001986809539680414,0.0
puf1_dominant,constrained_optimum,legacy,legacy,0.0645,91.94212193339364,27.273254146189473,64.66886778720416,0.03879489032646803,0.7915,0.752705109673532,0.006840307098473213,0.37416587863762596,0.09370641629061281,5.933676031140007e-07,neutral,neutral_dirichlet_0,6,0.029548049469893742,-0.03879489032646799,0.0024065337581011246,0.004716331699648692,0.0021239753988245213,0.0
puf1_dominant,constrained_optimum,legacy,legacy,0.0929,92.34856627719633,30.540059565446153,61.80850671175017,0.038292764792007467,0.7631000000000001,0.7248072352079926,0.0073595726826977854,0.4327813434729977,0.12159294291478279,6.66704612842571e-07,neutral,neutral_dirichlet_0,6,0.029185000625716093,-0.03829276479200738,0.0017481914835936752,0.005054090864051966,0.0023054818186458194,0.0
puf1_dominant,constrained_optimum,legacy,legacy,0.1338,91.2137026913172,34.78162531968943,56.43207737162776,0.053696000356104,0.7222000000000001,0.6685039996438961,0.004659754260664993,0.5414419012728875,0.17443226119406757,6.86631980246874e-07,neutral,neutral_dirichlet_1,6,0.041340951417134036,-0.053696000356104,0.0076952946783049765,0.0015459037228383553,0.003113850537826638,0.0
puf1_dominant,constrained_optimum,legacy,legacy,0.1927,91.82617304908018,40.27936375354694,51.546809295533244,0.052189563858263954,0.6633,0.6111104361417361,0.004696102489225206,0.6188201603756192,0.23192885277873043,6.825068141811253e-07,neutral,neutral_dirichlet_1,6,0.04024951500582244,-0.05218956385826401,0.007243946363216246,0.0015548507089998827,0.003141251780225323,0.0
puf1_dominant,constrained_optimum,legacy,legacy,0.2776,92.44982814819028,47.42576389345425,45.024064254736025,0.049765942568506805,0.5784,0.5286340574314932,0.0047229464406821145,0.6975485010788303,0.31462352459159565,6.695250324036394e-07,neutral,neutral_dirichlet_1,6,0.038493871422113246,-0.04976594256850675,0.006549124705711487,0.0015583926944867782,0.003164553746195336,0.0
puf1_dominant,constrained_optimum,legacy,legacy,0.4,93.15077935217595,56.79375582148805,36.3570235306879,0.04545935268857679,0.456,0.41054064731142326,0.004688917180820044,0.7542439037386338,0.4332489764753165,6.305244450788966e-07,neutral,neutral_dirichlet_1,6,0.035367631850702075,-0.045459352688576815,0.005402803657054627,0.0015365455090848095,0.003152371671735234,0.0
puf1_dominant,constrained_optimum,legacy,fast,0.015,36.363971505204496,20.29627942186474,16.067692083339757,0.6460962790840594,0.8410000000000001,0.19490372091594066,0.0005725259176261969,0.6483601176967971,0.6601257093042551,7.354980627455054e-05,adversarial,adversarial_PUF3,6,0.6452051588808321,-0.6460962790840594,0.0003185942856013121,0.0005497156560543293,2.2810261571867553e-05,0.0
puf1_dominant,constrained_optimum,legacy,fast,0.0216,33.982049632024136,21.397760551892475,12.584289080131661,0.6863136870998205,0.8344,0.14808631290017948,0.0014028856530687098,0.6179312963225501,0.706166723865474,7.30969458864139e-05,neutral,neutral_dirichlet_0,6,0.6846811312557448,-0.6863136870998205,0.00022967019100696802,0.0010213185742756967,0.0003815670787930131,0.0
puf1_dominant,constrained_optimum,legacy,fast,0.02881,34.842640995477595,22.51331074225146,12.329330253226136,0.6838028170483843,0.82719,0.14338718295161568,0.0014057035347832814,0.6137456558578206,0.7108634451309349,7.259005975183343e-05,neutral,neutral_dirichlet_0,6,0.682206041284347,-0.6838028170483843,0.0001910722292539802,0.0010230714902727932,0.00038263204451048806,0.0
puf1_dominant,constrained_optimum,legacy,fast,0.0448,36.49085443595607,24.7689032279662,11.721951207989868,0.6781211798269827,0.8112,0.1330788201730173,0.0014120459449445302,0.6041857123658005,0.7211663215764023,7.145327470298216e-05,neutral,neutral_dirichlet_0,6,0.6766036109784455,-0.6781211798269827,0.0001055229035927561,0.001027069339472734,0.0003849766054717962,0.0
puf1_dominant,constrained_optimum,legacy,fast,0.0645,38.19510987426149,27.273254146189473,10.921855728072018,0.6709090098111672,0.7915,0.12059099018883279,0.0014200420424409395,0.5918950237560089,0.7336471095327943,7.002929377291386e-05,neutral,neutral_dirichlet_0,6,0.6694887427120753,-0.6709090098111672,2.2505665104346735e-07,0.001032210440639809,0.00038783160180113057,0.0
puf1_dominant,constrained_optimum,legacy,fast,0.0929,40.246229159089495,30.540059565446153,9.706169593643342,0.6602564358876719,0.7631000000000001,0.1028435641123282,0.0014319299481508944,0.5732151770986165,0.7512324482285877,6.79324443463932e-05,neutral,neutral_dirichlet_0,6,0.658824505939521,-0.6601050638542763,-0.00015137203339569407,0.0010400528200812092,0.0003918771280696853,0.0
puf1_dominant,constrained_optimum,legacy,fast,0.1338,42.65841483194643,34.78162531968943,7.876789512256998,0.6440846510835793,0.7222000000000001,0.0781153489164208,0.0014497583955393697,0.54441073694622,0.7757262024649735,6.482596884153111e-05,neutral,neutral_dirichlet_0,6,0.64263489268804,-0.6437153883570634,-0.00036926272651584773,0.0010522312372258813,0.00039752715831348846,0.0
puf1_dominant,constrained_optimum,legacy,fast,0.1927,45.427118170595236,40.27936375354694,5.147754417048297,0.6190927743612322,0.6633,0.04420722563876778,0.0014763916146574461,0.4992369841382234,0.8092957205194828,6.0186288141924786e-05,neutral,neutral_dirichlet_0,6,0.6176163827465748,-0.6184105689685582,-0.0006822053926741602,0.001071280516182567,0.00040511109847487907,0.0
puf1_dominant,constrained_optimum,legacy,fast,0.2776,48.53777967279337,47.42576389345425,1.1120157793391172,0.5794408132745317,0.5784,-0.001040813274531649,0.001512224390336395,0.42729156720292216,0.8540582420536779,5.3189219121390014e-05,neutral,neutral_dirichlet_0,6,0.5779285888841954,-0.5783084686685747,-0.001132344605956947,0.0010985988505457385,0.0004136255397906565,0.0
puf1_dominant,constrained_optimum,legacy,fast,0.4,52.13709061814975,56.79375582148805,-4.656665203338299,0.5131667234292895,0.456,-0.05716672342928947,0.0015210949205182046,0.3144269988013014,0.9095269731333857,4.2494885624225224e-05,neutral,neutral_dirichlet_0,6,0.5116456285087713,-0.5113796020402592,-0.0017871213890303295,0.0011092016813522008,0.0004118932391660038,0.0
puf1_dominant,constrained_optimum,legacy,slow-N,0.015,96.577992125718,20.29627942186474,76.28171270385326,0.004553255446379559,0.8410000000000001,0.8364467445536206,0.002106982351240986,0.10594368472281557,0.01711628515252603,3.434102069233676e-05,neutral,neutral_dirichlet_0,6,0.0021957347291029876,-0.004553255446379523,0.00025053836603562186,0.0014218287101354856,0.0006851536411055003,0.0
puf1_dominant,constrained_optimum,legacy,slow-N,0.0216,96.56926508386312,21.397760551892475,75.17150453197064,0.002898178434563626,0.8344,0.8315018215654364,0.0021349381475970755,0.11186814984824085,0.01858741417516544,3.411851078264904e-05,neutral,neutral_dirichlet_0,6,-0.002898178434563737,0.0005675440113076524,0.00019569627565878733,0.0014373699792031647,0.000697568168393911,0.0
puf1_dominant,constrained_optimum,legacy,slow-N,0.02881,95.99819056407289,22.51331074225146,73.48487982182142,0.008165559690599887,0.82719,0.8190244403094001,0.0021746087084558463,0.11945343854391416,0.02049184415598794,3.3927490588620836e-05,neutral,neutral_dirichlet_0,6,-0.008165559690599913,0.005850518494079471,0.00014043248806454544,0.0014603988998794792,0.0007142098085763671,0.0
puf1_dominant,constrained_optimum,legacy,slow-N,0.0448,94.58299385369268,24.7689032279662,69.8140906257265,0.01834332190461097,0.8112,0.7928566780953891,0.0023028832376422413,0.14150422241906666,0.02621938869334586,3.367015052635626e-05,neutral,neutral_dirichlet_0,6,-0.018343321904610955,0.016008985477696802,3.145318927194211e-05,0.0015380358009552044,0.000764847436687037,0.0
puf1_dominant,constrained_optimum,legacy,slow-N,0.0645,93.7418210693321,27.273254146189473,66.46856692314263,0.0266259436049344,0.7915,0.7648740563950656,0.0025523482330089193,0.1819947453193655,0.03761552720582148,3.35525215346878e-05,neutral,neutral_dirichlet_0,6,-0.02654283961489759,0.02407359537192555,-8.31039900367382e-05,0.0016935894889727676,0.0008587587440361516,0.0
puf1_dominant,constrained_optimum,legacy,slow-N,0.0929,95.31643561294987,30.540059565446153,64.77637604750372,0.020634039987486374,0.7631000000000001,0.7424659600125137,0.002234305792239238,0.28363847392746877,0.07177390230158036,3.3237363258391826e-05,neutral,neutral_uniform,6,-0.020634039987486336,0.0178349899606407,0.0005647442346064695,0.0009243914798529247,0.0013099143123863131,0.0
puf1_dominant,constrained_optimum,legacy,slow-N,0.1338,96.44649959586157,34.78162531968943,61.664874276172135,0.005175096550473508,0.7222000000000001,0.7170249034495265,0.0019286652698866044,0.4120767740084279,0.12791621322646,3.2392187406772464e-05,neutral,neutral_dirichlet_1,6,-0.005175096550473546,0.001852417914973259,0.0013940133656136053,0.0005833528595560219,0.0013453124103305824,0.0
puf1_dominant,constrained_optimum,legacy,slow-N,0.1927,96.57497311029663,40.27936375354694,56.29560935674969,0.0032113144495961856,0.6633,0.6600886855504038,0.002016531461051247,0.5185815397896084,0.19120463491440945,3.0938562704298624e-05,neutral,neutral_dirichlet_1,6,-0.00047470285849854355,-0.0027366115910977262,0.0011947829885448548,0.0006110039564436608,0.001405527504607586,0.0
puf1_dominant,constrained_optimum,legacy,slow-N,0.2776,96.53950796135749,47.42576389345425,49.113744067903234,0.008856361018031157,0.5784,0.5695436389819689,0.0021517376314806116,0.6267564406254621,0.2819111122917,2.8449063233061855e-05,neutral,neutral_dirichlet_1,6,0.005781459122217614,-0.008856361018031111,0.0009231642643329771,0.0006544526530175216,0.00149728497846309,0.0
puf1_dominant,constrained_optimum,legacy,slow-N,0.4,96.30302865124115,56.79375582148805,39.5092728297531,0.016342043567758924,0.456,0.4396579564322411,0.0023635612750838135,0.7112700967740485,0.41130413351893935,2.4236520791929946e-05,neutral,neutral_dirichlet_1,6,0.01342278889432491,-0.016342043567758924,0.0005556933983501986,0.0007244538702476982,0.0016391074048361155,0.0
puf1_dominant,constrained_optimum,fast,legacy,0.015,59.770255892965416,20.29627942186474,39.47397647110068,0.30212316841881387,0.8410000000000001,0.5388768315811863,0.004303335350422309,0.770522829793914,0.04164777385740736,5.0827213655324064e-05,adversarial,adversarial_PUF3,6,0.02672722343398432,-0.3021231684188138,0.27109260963440723,0.004237179257060223,6.615609336208694e-05,0.0
puf1_dominant,constrained_optimum,fast,legacy,0.0216,60.264450228334475,21.397760551892475,38.866689676442,0.2950878962452573,0.8344,0.5393121037547428,0.004350913665738809,0.7723631045550776,0.04274805279936005,5.0950536093499106e-05,adversarial,adversarial_PUF3,6,0.021262460189630874,-0.29508789624525733,0.2694745223898876,0.004284165256393097,6.674840934571224e-05,0.0
puf1_dominant,constrained_optimum,fast,legacy,0.02881,60.686383842121394,22.51331074225146,38.17307309986994,0.28745799884200274,0.82719,0.5397320011579972,0.004403966533625587,0.7744750195179173,0.043999189181577344,5.108869879366656e-05,adversarial,adversarial_PUF3,6,0.015341785334989491,-0.28745799884200274,0.2677122469733877,0.004336558226668264,6.740830695732332e-05,0.0
puf1_dominant,constrained_optimum,fast,legacy,0.0448,61.3651024670575,24.7689032279662,36.5961992390913,0.27076094011029317,0.8112,0.5404390598897069,0.004525742510442391,0.7795599552165259,0.04697005353383423,5.140730453192865e-05,adversarial,adversarial_PUF3,6,0.002407342935877417,-0.27076094011029317,0.2638278546639734,0.004456821788156884,6.892072228550701e-05,0.0
puf1_dominant,constrained_optimum,fast,legacy,0.0645,61.92974123259716,27.273254146189473,34.65648708640769,0.26378307352768027,0.7915,0.5277169264723197,0.0046838345536503855,0.7866493329641985,0.05104030624535927,5.1821088458239584e-05,adversarial,adversarial_PUF3,6,-0.013118060575359802,-0.25066501295232047,0.2590992389740299,0.004612955220739887,7.087933291049862e-05,0.0
puf1_dominant,constrained_optimum,fast,legacy,0.0929,62.4789789472608,30.540059565446153,31.938919381814646,0.25735965001936484,0.7631000000000001,0.5057403499806352,0.004927973286157656,0.7986606459075519,0.05782828667960579,5.24528919142755e-05,adversarial,adversarial_PUF3,6,-0.034579655609460906,-0.22277999440990393,0.2524316767332071,0.0048540804813297575,7.389280482789879e-05,0.0
puf1_dominant,constrained_optimum,fast,legacy,0.1338,63.02092799290937,34.78162531968943,28.23930267321994,0.24858164556931192,0.7222000000000001,0.4736183544306881,0.00531362710025843,0.8201832738166631,0.06991558395416547,5.341588907592188e-05,adversarial,adversarial_PUF3,6,-0.06317572582276806,-0.18540591974654386,0.2432680184690535,0.005235004463176901,7.862263708152838e-05,0.0
puf1_dominant,constrained_optimum,fast,legacy,0.1927,63.24262949449822,40.27936375354694,22.96326574095128,0.2509691554343639,0.6633,0.4123308445656361,0.0018189997399801518,0.9217796714236951,0.12984773853426207,5.464105312637831e-05,neutral,neutral_dirichlet_1,6,-0.06183159923864592,-0.18913755619571804,0.2491501556943837,0.0008329833428705611,0.0009860163971095906,0.0
puf1_dominant,constrained_optimum,fast,legacy,0.2776,63.500819652979466,47.42576389345425,16.075055759525213,0.25047998664362886,0.5784,0.32792001335637116,0.00182376988952701,1.0212014695232103,0.21063451284484916,5.619639606948967e-05,neutral,neutral_dirichlet_1,6,-0.06549514032463324,-0.1849848463189956,0.24865621675410185,0.0008472216605880414,0.0009765482289389685,0.0
puf1_dominant,constrained_optimum,fast,legacy,0.4,64.7003163394698,56.79375582148805,7.906560517981745,0.23891514092649874,0.456,0.21708485907350128,0.0019050708620985226,1.0772762133851979,0.30810846281006354,5.8041896469908834e-05,neutral,neutral_dirichlet_1,6,-0.0897728818145509,-0.1491422591119479,0.23701007006440009,0.0009051641252055061,0.0009999067368930165,0.0
puf1_dominant,constrained_optimum,fast,fast,0.015,87.77938961229245,20.29627942186474,67.48311019042771,0.055330586259376355,0.8410000000000001,0.7856694137406237,0.001245084666178106,0.2697311972462758,0.06713323460095319,6.365808732573418e-07,adversarial,adversarial_PUF3,6,0.05221268417753015,-0.05533058625937626,0.0018728174156681892,0.0012270208085831582,1.8063857594947845e-05,0.0
puf1_dominant,constrained_optimum,fast,fast,0.0216,88.93078242365382,21.397760551892475,67.53302187176135,0.05355420995366518,0.8344,0.7808457900463348,0.0012466779662466986,0.28211254177612016,0.07198885399570833,6.251427274603303e-07,adversarial,adversarial_PUF3,6,0.050503261385979145,-0.05355420995366522,0.0018042706014392866,0.0012283936828211227,1.8284283425575926e-05,0.0
puf1_dominant,constrained_optimum,fast,fast,0.02881,89.88404544265279,22.51331074225146,67.37073470040133,0.051991147608196134,0.82719,0.7751988523918039,0.0012505190227009417,0.2962055004146459,0.07766112235546593,6.177453146160972e-07,adversarial,adversarial_PUF3,6,0.04900371850887808,-0.05199114760819612,0.0017369100766171175,0.0012319716338537743,1.854738884716749e-05,0.0
puf1_dominant,constrained_optimum,fast,fast,0.0448,91.30861569487033,24.7689032279662,66.53971246690412,0.0496828859519243,0.8112,0.7615171140480758,0.0012644919484562879,0.32866697794197414,0.09137220053501542,6.130365418973916e-07,adversarial,adversarial_PUF3,6,0.04680948993705861,-0.04968288595192427,0.0016089040664094244,0.0012453116438949897,1.9180304561298296e-05,0.0
puf1_dominant,constrained_optimum,fast,fast,0.0645,92.34842625743408,27.273254146189473,65.07517211124461,0.04828646404116879,0.7915,0.7432135359588312,0.0012865654406952708,0.368729113461271,0.1096811288083466,6.169776918395288e-07,adversarial,adversarial_PUF3,6,0.04552276198762753,-0.048286464041168764,0.001477136612846017,0.00126658847090054,1.9976969794730777e-05,0.0
puf1_dominant,constrained_optimum,fast,fast,0.0929,93.23235493565691,30.540059565446153,62.69229537021076,0.047440116281348,0.7631000000000001,0.7156598837186521,0.0013184527426389786,0.42277993398612695,0.1372187263336764,6.262805050823196e-07,adversarial,adversarial_PUF3,6,0.04481078404460971,-0.04744011628134803,0.0013108794940992561,0.0012974164257639833,2.1036316874995417e-05,0.0
puf1_dominant,constrained_optimum,fast,fast,0.1338,93.99955492189649,34.78162531968943,59.21792960220706,0.046665445496695455,0.7222000000000001,0.6755345545033046,0.0013567275163798127,0.490256569452623,0.1773116960259884,6.366876193379933e-07,adversarial,adversarial_PUF3,6,0.04422038624905486,-0.04666544549669538,0.001088331731260854,0.0013344168349133589,2.23106814664537e-05,0.0
puf1_dominant,constrained_optimum,fast,fast,0.1927,94.69062920729894,40.27936375354694,54.411265453752,0.04524751660395171,0.6633,0.6180524833960483,0.0013965608629181012,0.567947324159896,0.23475457804882463,6.425375991779969e-07,adversarial,adversarial_PUF3,6,0.04307524027591664,-0.045247516603951654,0.0007757154651170356,0.0013728327473909244,2.372811552717673e-05,0.0
puf1_dominant,constrained_optimum,fast,fast,0.2776,95.3155992507324,47.42576389345425,47.88983535727815,0.04237479366062237,0.5784,0.5360252063393777,0.0014327942786795222,0.6472472435647829,0.3167459923496456,6.369424795360211e-07,adversarial,adversarial_PUF3,6,0.04061633918016322,-0.042374793660622245,0.00032566020177974544,0.0014076001695634565,2.519410911606566e-05,0.0
puf1_dominant,constrained_optimum,fast,fast,0.4,95.85104271395716,56.79375582148805,39.05728689246911,0.03730806123554788,0.456,0.41869193876445215,0.0014595989517966726,0.7067270660231801,0.43372980690836566,6.12325487836713e-07,adversarial,adversarial_PUF3,6,0.035848462283751215,-0.036981326723995456,-0.0003267345115524167,0.0014330591715112642,2.6539780285408346e-05,0.0
puf1_dominant,constrained_optimum,fast,slow-N,0.015,62.396302235465214,20.29627942186474,42.100022813600475,0.24874473818052256,0.8410000000000001,0.5922552618194775,0.0011057306265074929,0.573403050039564,0.0005508146390511887,0.00015591576301038492,neutral,neutral_dirichlet_1,6,-0.014369735784371852,-0.23437500239615072,0.24763900755401508,0.0004438435503126919,0.000661887076194801,0.0
puf1_dominant,constrained_optimum,fast,slow-N,0.0216,62.243054582300005,21.397760551892475,40.84529403040753,0.24672324775374305,0.8344,0.5876767522462569,0.0011138162374651484,0.5712900700686947,0.0005577982348556841,0.0001552556963244362,neutral,neutral_dirichlet_1,6,-0.020927794374873493,-0.22579545337886953,0.24560943151627793,0.0004482052865608315,0.000665610950904317,0.0
puf1_dominant,constrained_optimum,fast,slow-N,0.02881,62.06665341367638,22.51331074225146,39.553342671424915,0.24450481524956427,0.82719,0.5826851847504357,0.0011227768080184092,0.5689477490606153,0.0005655982324467265,0.00015453548305035525,neutral,neutral_dirichlet_1,6,-0.028091805614141128,-0.2164130096354231,0.24338203844154596,0.00045305096230959164,0.0006697258457088175,0.0
puf1_dominant,constrained_optimum,fast,slow-N,0.0448,61.653910681772594,24.7689032279662,36.885007453806395,0.23954676029897978,0.8112,0.5716532397010202,0.0011431402337586493,0.5636232990404648,0.0005835651049512061,0.00015294127814936484,neutral,neutral_dirichlet_1,6,-0.043979145493005606,-0.19556761480597418,0.23840362006522112,0.0004641092111741884,0.0006790310225844609,0.0
puf1_dominant,constrained_optimum,fast,slow-N,0.0645,61.11610333944605,27.273254146189473,33.842849193256576,0.23336479608348684,0.7915,0.5581352039165132,0.001169203791803884,0.5568093028918866,0.0006070606780993887,0.00015098256419703162,neutral,neutral_dirichlet_1,6,-0.06355130614261968,-0.1698134899408672,0.2321955922916829,0.0004783548433890414,0.0006908489484148426,0.0
puf1_dominant,constrained_optimum,fast,slow-N,0.0929,60.29577107522329,30.540059565446153,29.75571150977714,0.2243059458256721,0.7631000000000001,0.538794054174328,0.0012088131946568622,0.5464669059206334,0.0006438799526965361,0.00014816817139051399,neutral,neutral_dirichlet_1,6,-0.09176406233637016,-0.13254188348930185,0.2230971326310153,0.0005001968068980372,0.0007086163877588252,0.0
puf1_dominant,constrained_optimum,fast,slow-N,0.1338,59.032890110345114,34.78162531968943,24.251264790655682,0.2109435144861938,0.7222000000000001,0.5112564855138062,0.0012705369516593152,0.5304152927694084,0.0007040779129720295,0.0001441314920292119,neutral,neutral_dirichlet_1,6,-0.1323872318639615,-0.07855628262223235,0.20967297753453445,0.0005346788566421724,0.000735858095017143,0.0
puf1_dominant,constrained_optimum,fast,slow-N,0.1927,57.05812971678736,40.27936375354694,16.778765963240424,0.19100576442712425,0.6633,0.47229423557287575,0.0013707695819937659,0.5046274941443171,0.0008098213177720806,0.00013834504289746502,neutral,neutral_dirichlet_1,6,-0.19086951645513592,-0.00013624797198841243,0.18963499484513044,0.0005917624821611633,0.0007790070998326025,0.0
puf1_dominant,constrained_optimum,fast,slow-N,0.2776,55.65120081023893,47.42576389345425,8.22543691678468,0.2687169776279607,0.5784,0.3096830223720393,0.001292810686107043,0.4983058133114459,0.007412675541521847,0.00013004449763700078,neutral,neutral_dirichlet_0,6,-0.26871697762796054,0.10535599057329681,0.16206817636855692,0.0009430165428630702,0.0003497941432439728,0.0
puf1_dominant,constrained_optimum,fast,slow-N,0.4,50.98398482837552,56.79375582148805,-5.809770993112529,0.38753579934308136,0.456,0.06846420065691866,0.0015869763744024929,0.4304682584693742,0.010345545281532979,0.00011808874006230004,neutral,neutral_dirichlet_0,6,-0.38753579934308147,0.2706847493116168,0.11526407365706205,0.00117572406216896,0.00041125231223353273,0.0
puf1_dominant,constrained_optimum,slow-N,legacy,0.015,80.78410740956934,20.29627942186474,60.487827987704605,0.10507675861509612,0.8410000000000001,0.735923241384904,0.004971347671114103,0.42684726233163844,0.10411891074680923,3.2543575472930176e-05,neutral,neutral_dirichlet_1,6,0.0891983603233862,-0.10507675861509613,0.010907050620595793,0.0012629837831466184,0.003708363887967485,0.0
puf1_dominant,constrained_optimum,slow-N,legacy,0.0216,81.73282615016967,21.397760551892475,60.3350655982772,0.10474819508544618,0.8344,0.7296518049145538,0.004983199915125192,0.4400365923952743,0.11039304056143281,3.2443053742326894e-05,neutral,neutral_dirichlet_1,6,0.08890744795170363,-0.1047481950854462,0.010857547218617347,0.0012677738573000708,0.0037154260578251214,0.0
puf1_dominant,constrained_optimum,slow-N,legacy,0.02881,82.55559075877414,22.51331074225146,60.04228001652268,0.10440483518601125,0.82719,0.7227851648139887,0.004996153266201907,0.4540240545016343,0.11725987657277975,3.232989162685994e-05,neutral,neutral_dirichlet_1,6,0.0886024727261919,-0.10440483518601129,0.0108062091936174,0.001273051754892815,0.0037231015113090918,0.0
